"csv_file_name","question_name","id","questionusageid","slot","behaviour","questionid","variant","maxmark","minfraction","maxfraction","flagged","questionsummary","rightanswer","responsesummary","timemodified","questionattemptid","sequencenumber","state","fraction","timecreated","userid","username","firstname","lastname","attempt_number","group"
"../data-raw/study1/attempts-MidC2.csv",NA,1519725,70553,23,"interactivecountback",23505,9,1,0,1,0,"\(\dfrac{{3}}{x+{4}}=\sum_{k=0}^\infty {\frac{3}{4}}\left({-\frac{x}{4}}\right)^k\)","ans1: 3/4 [score]; ans2: -x/4 [score]; ans3: 3*4^((-k)-1)*(-x)^k [score]; ans4: -4 [score]; ans5: 4 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 1 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 1 [score]; ans5: 1 [score]; prtA: prtA-1-F | prtA-2-F; prtB: prtB-1-F | prtB-2-F; prtC: prtC-1-F | prtC-2-F",1574106534,563000,1,"gradedwrong",0,1574106519,1503,"anon109","anonfirstname109","anonlastname109",1,"LGE Group GGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1515769,70489,23,"interactivecountback",23505,14,1,0,1,0,"\(\dfrac{{5}}{x+{2}}=\sum_{k=0}^\infty {\frac{5}{2}}\left({-\frac{x}{2}}\right)^k\)","ans1: 5/2 [score]; ans2: -x/2 [score]; ans3: 5*2^((-k)-1)*(-x)^k [score]; ans4: -2 [score]; ans5: 2 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","",1574260100,561161,0,"todo",NA,1574260100,1405,"anon11","anonfirstname11","anonlastname11",1,"LGE Group CGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1519762,70554,23,"interactivecountback",23505,14,1,0,1,0,"\(\dfrac{{5}}{x+{2}}=\sum_{k=0}^\infty {\frac{5}{2}}\left({-\frac{x}{2}}\right)^k\)","ans1: 5/2 [score]; ans2: -x/2 [score]; ans3: 5*2^((-k)-1)*(-x)^k [score]; ans4: -2 [score]; ans5: 2 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","",1574176865,563023,0,"todo",NA,1574176865,1504,"anon110","anonfirstname110","anonlastname110",1,"LGE Group CGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1519878,70557,23,"interactivecountback",23505,9,1,0,1,0,"\(\dfrac{{3}}{x+{4}}=\sum_{k=0}^\infty {\frac{3}{4}}\left({-\frac{x}{4}}\right)^k\)","ans1: 3/4 [score]; ans2: -x/4 [score]; ans3: 3*4^((-k)-1)*(-x)^k [score]; ans4: -4 [score]; ans5: 4 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","",1573853768,563103,0,"todo",NA,1573853768,1506,"anon112","anonfirstname112","anonlastname112",1,"LGE Group CGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1519908,70558,23,"interactivecountback",23505,16,1,0,1,0,"\(\dfrac{{4}}{x+{5}}=\sum_{k=0}^\infty {\frac{4}{5}}\left({-\frac{x}{5}}\right)^k\)","ans1: 4/5 [score]; ans2: -x/5 [score]; ans3: 4*5^((-k)-1)*(-x)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","",1574262025,563126,0,"todo",NA,1574262025,1508,"anon114","anonfirstname114","anonlastname114",1,"LGE Group GGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1519938,70559,23,"interactivecountback",23505,13,1,0,1,0,"\(\dfrac{{2}}{x+{5}}=\sum_{k=0}^\infty {\frac{2}{5}}\left({-\frac{x}{5}}\right)^k\)","ans1: 2/5 [score]; ans2: -x/5 [score]; ans3: 2*5^((-k)-1)*(-x)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","",1574247230,563149,0,"todo",NA,1574226713,1512,"anon118","anonfirstname118","anonlastname118",1,"LGE Group GCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1519990,70560,23,"interactivecountback",23505,7,1,0,1,0,"\(\dfrac{{2}}{x+{4}}=\sum_{k=0}^\infty {\frac{1}{2}}\left({-\frac{x}{4}}\right)^k\)","ans1: 1/2 [score]; ans2: -x/4 [score]; ans3: (-x)^k/(2*4^k) [score]; ans4: -4 [score]; ans5: 4 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 1/2 [score]; ans2: -x/4 [score]; ans3: 1/2*(-x/4)^k [score]; ans4: -4 [score]; ans5: 4 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T",1574174600,563172,1,"gradedright",1,1574174554,1513,"anon119","anonfirstname119","anonlastname119",1,"LGE Group CGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1520059,70561,28,"interactivecountback",23505,8,0,0,1,0,"\(\dfrac{{2}}{x+{3}}=\sum_{k=0}^\infty {\frac{2}{3}}\left({-\frac{x}{3}}\right)^k\)","ans1: 2/3 [score]; ans2: -x/3 [score]; ans3: 2*3^((-k)-1)*(-x)^k [score]; ans4: -3 [score]; ans5: 3 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 2/3 [score]; ans2: -1 [score]; ans3: (2/3)*(-1)^k [score]; ans4: -1 [score]; ans5: 1 [score]; prtA: prtA-1-T | prtA-2-F; prtB: prtB-1-F | prtB-2-F; prtC: prtC-1-F | prtC-2-F",1574185702,563203,1,"gradedpartial",0.1666667,1574185541,1514,"anon120","anonfirstname120","anonlastname120",1,"LGE Group CCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520049,70561,23,"interactivecountback",23505,16,1,0,1,0,"\(\dfrac{{4}}{x+{5}}=\sum_{k=0}^\infty {\frac{4}{5}}\left({-\frac{x}{5}}\right)^k\)","ans1: 4/5 [score]; ans2: -x/5 [score]; ans3: 4*5^((-k)-1)*(-x)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 4/5 [score]; ans2: -x/5 [score]; ans3: 4/5*(-x/5)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T",1574185702,563198,1,"gradedright",1,1574185684,1514,"anon120","anonfirstname120","anonlastname120",2,"LGE Group CCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520111,70562,23,"interactivecountback",23505,2,1,0,1,0,"\(\dfrac{{3}}{x+{2}}=\sum_{k=0}^\infty {\frac{3}{2}}\left({-\frac{x}{2}}\right)^k\)","ans1: 3/2 [score]; ans2: -x/2 [score]; ans3: 3*2^((-k)-1)*(-x)^k [score]; ans4: -2 [score]; ans5: 2 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 3/2 [score]; ans2: -x/2 [score]; ans3: 3/2*(-x/2)^k [score]; ans4: -2 [score]; ans5: 2 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T",1573920758,563226,1,"gradedright",1,1573920742,1516,"anon122","anonfirstname122","anonlastname122",1,"LGE Group CGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1520246,70564,23,"interactivecountback",23505,15,1,0,1,0,"\(\dfrac{{5}}{x+{3}}=\sum_{k=0}^\infty {\frac{5}{3}}\left({-\frac{x}{3}}\right)^k\)","ans1: 5/3 [score]; ans2: -x/3 [score]; ans3: 5*3^((-k)-1)*(-x)^k [score]; ans4: -3 [score]; ans5: 3 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","",1574262826,563297,0,"todo",NA,1574105279,1521,"anon127","anonfirstname127","anonlastname127",1,"LGE Group GGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1515922,70491,32,"interactivecountback",23505,8,0,0,1,0,"\(\dfrac{{2}}{x+{3}}=\sum_{k=0}^\infty {\frac{2}{3}}\left({-\frac{x}{3}}\right)^k\)","ans1: 2/3 [score]; ans2: -x/3 [score]; ans3: 2*3^((-k)-1)*(-x)^k [score]; ans4: -3 [score]; ans5: 3 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 1 [score]; ans2: -x/2 [score]; ans3: (-1/2*x)^k [score]; ans4: -2 [score]; ans5: 2 [score]; prtA: prtA-1-F | prtA-2-F; prtB: prtB-1-F | prtB-2-F; prtC: prtC-1-F | prtC-2-F",1573823798,561231,1,"gradedwrong",0,1573823625,1407,"anon13","anonfirstname13","anonlastname13",1,"LGE Group CGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1515904,70491,23,"interactivecountback",23505,16,1,0,1,0,"\(\dfrac{{4}}{x+{5}}=\sum_{k=0}^\infty {\frac{4}{5}}\left({-\frac{x}{5}}\right)^k\)","ans1: 4/5 [score]; ans2: -x/5 [score]; ans3: 4*5^((-k)-1)*(-x)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 4/5 [score]; ans2: -x/5 [score]; ans3: 4/5*(1/5*x)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-F | prtB-2-F; prtC: prtC-1-T | prtC-2-T",1573823798,561222,1,"gradedpartial",0.6666667,1573823758,1407,"anon13","anonfirstname13","anonlastname13",2,"LGE Group CGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1520391,70567,23,"interactivecountback",23505,7,1,0,1,0,"\(\dfrac{{2}}{x+{4}}=\sum_{k=0}^\infty {\frac{1}{2}}\left({-\frac{x}{4}}\right)^k\)","ans1: 1/2 [score]; ans2: -x/4 [score]; ans3: (-x)^k/(2*4^k) [score]; ans4: -4 [score]; ans5: 4 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 1/2 [score]; ans2: -1/4*x [score]; ans3: 1/2*(-1/4*x)^k [score]; ans4: -4 [score]; ans5: 4 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T",1574004061,563366,1,"gradedright",1,1574004056,1525,"anon131","anonfirstname131","anonlastname131",1,"LGE Group GCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520421,70568,23,"interactivecountback",23505,7,1,0,1,0,"\(\dfrac{{2}}{x+{4}}=\sum_{k=0}^\infty {\frac{1}{2}}\left({-\frac{x}{4}}\right)^k\)","ans1: 1/2 [score]; ans2: -x/4 [score]; ans3: (-x)^k/(2*4^k) [score]; ans4: -4 [score]; ans5: 4 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 1/2 [score]; ans2: -1/4*x [score]; ans3: 1/2*(-1/4*x)^k [score]; ans4: -4 [score]; ans5: 4 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T",1574077665,563389,1,"gradedright",1,1574077659,1525,"anon131","anonfirstname131","anonlastname131",2,"LGE Group GCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520492,70569,34,"interactivecountback",23505,16,0,0,1,0,"\(\dfrac{{4}}{x+{5}}=\sum_{k=0}^\infty {\frac{4}{5}}\left({-\frac{x}{5}}\right)^k\)","ans1: 4/5 [score]; ans2: -x/5 [score]; ans3: 4*5^((-k)-1)*(-x)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 1 [score]; ans2: 1 [score]; ans3: 1 [score]; ans4: 1 [score]; ans5: 1 [score]; prtA: prtA-1-F | prtA-2-F; prtB: prtB-1-F | prtB-2-F; prtC: prtC-1-F | prtC-2-F",1574196636,563423,1,"gradedwrong",0,1574195614,1527,"anon133","anonfirstname133","anonlastname133",1,"LGE Group GCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520467,70569,23,"interactivecountback",23505,7,1,0,1,0,"\(\dfrac{{2}}{x+{4}}=\sum_{k=0}^\infty {\frac{1}{2}}\left({-\frac{x}{4}}\right)^k\)","ans1: 1/2 [score]; ans2: -x/4 [score]; ans3: (-x)^k/(2*4^k) [score]; ans4: -4 [score]; ans5: 4 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","",1574256416,563412,0,"todo",NA,1574196636,1527,"anon133","anonfirstname133","anonlastname133",2,"LGE Group GCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520604,70571,24,"interactivecountback",23505,6,0,0,1,0,"\(\dfrac{{5}}{x+{4}}=\sum_{k=0}^\infty {\frac{5}{4}}\left({-\frac{x}{4}}\right)^k\)","ans1: 5/4 [score]; ans2: -x/4 [score]; ans3: 5*4^((-k)-1)*(-x)^k [score]; ans4: -4 [score]; ans5: 4 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 5/4 [score]; ans2: -x/4 [score]; ans3: 1 [score]; ans4: 1 [score]; ans5: 1 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-F | prtB-2-F; prtC: prtC-1-F | prtC-2-F",1574096461,563479,1,"gradedpartial",0.3333333,1574096395,1531,"anon137","anonfirstname137","anonlastname137",1,"LGE Group GCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520602,70571,23,"interactivecountback",23505,12,1,0,1,0,"\(\dfrac{{3}}{x+{5}}=\sum_{k=0}^\infty {\frac{3}{5}}\left({-\frac{x}{5}}\right)^k\)","ans1: 3/5 [score]; ans2: -x/5 [score]; ans3: 3*5^((-k)-1)*(-x)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 3/5 [score]; ans2: -x/5 [score]; ans3: 3/5*(-x/5)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T",1574099825,563478,1,"gradedright",1,1574096507,1531,"anon137","anonfirstname137","anonlastname137",2,"LGE Group GCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520632,70572,23,"interactivecountback",23505,2,1,0,1,0,"\(\dfrac{{3}}{x+{2}}=\sum_{k=0}^\infty {\frac{3}{2}}\left({-\frac{x}{2}}\right)^k\)","ans1: 3/2 [score]; ans2: -x/2 [score]; ans3: 3*2^((-k)-1)*(-x)^k [score]; ans4: -2 [score]; ans5: 2 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 1 [score]; ans2: 2 [score]; ans3: 3 [score]; ans4: 1 [score]; ans5: 1 [score]; prtA: prtA-1-F | prtA-2-F; prtB: prtB-1-F | prtB-2-F; prtC: prtC-1-F | prtC-2-F",1573926546,563502,1,"gradedwrong",0,1573926546,1532,"anon138","anonfirstname138","anonlastname138",1,"LGE Group CCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520663,70573,23,"interactivecountback",23505,16,1,0,1,0,"\(\dfrac{{4}}{x+{5}}=\sum_{k=0}^\infty {\frac{4}{5}}\left({-\frac{x}{5}}\right)^k\)","ans1: 4/5 [score]; ans2: -x/5 [score]; ans3: 4*5^((-k)-1)*(-x)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","",1574112066,563525,0,"todo",NA,1573857506,1534,"anon140","anonfirstname140","anonlastname140",1,"LGE Group GGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1520702,70574,23,"interactivecountback",23505,16,1,0,1,0,"\(\dfrac{{4}}{x+{5}}=\sum_{k=0}^\infty {\frac{4}{5}}\left({-\frac{x}{5}}\right)^k\)","ans1: 4/5 [score]; ans2: -x/5 [score]; ans3: 4*5^((-k)-1)*(-x)^k [score]; ans4: -5 [score]; ans5: 5 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","",1574183570,563548,0,"todo",NA,1573932915,1535,"anon141","anonfirstname141","anonlastname141",1,"LGE Group GGC"
"../data-raw/study1/attempts-MidC2.csv",NA,1520786,70575,32,"interactivecountback",23505,8,0,0,1,0,"\(\dfrac{{2}}{x+{3}}=\sum_{k=0}^\infty {\frac{2}{3}}\left({-\frac{x}{3}}\right)^k\)","ans1: 2/3 [score]; ans2: -x/3 [score]; ans3: 2*3^((-k)-1)*(-x)^k [score]; ans4: -3 [score]; ans5: 3 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 2/3 [score]; ans2: x/3 [score]; ans3: 2/3*(1/3*x)^k [score]; ans4: -3 [score]; ans5: 3 [score]; prtA: prtA-1-T | prtA-2-F; prtB: prtB-1-F | prtB-2-F; prtC: prtC-1-T | prtC-2-T",1574188112,563587,1,"gradedpartial",0.5,1574187996,1536,"anon142","anonfirstname142","anonlastname142",1,"LGE Group CCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520768,70575,23,"interactivecountback",23505,1,1,0,1,0,"\(\dfrac{{6}}{x+{2}}=\sum_{k=0}^\infty {3}\left({-\frac{x}{2}}\right)^k\)","ans1: 3 [score]; ans2: -x/2 [score]; ans3: (3*(-x)^k)/2^k [score]; ans4: -2 [score]; ans5: 2 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","ans1: 3 [score]; ans2: -x/2 [score]; ans3: 3*(-(1/2)*x)^k [score]; ans4: -2 [score]; ans5: 2 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T",1574188112,563578,1,"gradedright",1,1574188094,1536,"anon142","anonfirstname142","anonlastname142",2,"LGE Group CCG"
"../data-raw/study1/attempts-MidC2.csv",NA,1520838,70576,23,"interactivecountback",23505,4,1,0,1,0,"\(\dfrac{{4}}{x+{2}}=\sum_{k=0}^\infty {2}\left({-\frac{x}{2}}\right)^k\)","ans1: 2 [score]; ans2: -x/2 [score]; ans3: 2^(1-k)*(-x)^k [score]; ans4: -2 [score]; ans5: 2 [score]; prtA: prtA-1-T | prtA-2-T; prtB: prtB-1-T; prtC: prtC-1-T | prtC-2-T","prtA: #; prtB: #; prtC: #",1574130858,563610,1,"gaveup",NA,1574130858,1537,"anon143","anonfirstname143","anonlastname143",1,"LGE Group GGC"
